ticker,name,year,revenue,operating_profit,operating_margin,net_income,roe,roa,eps,bps,per,pbr
333251,카파파코퍼레이션,2020,1185.7,162.7,13.73,111.7,6.8,4.07,6004.0,73828.0,,
333251,카파파코퍼레이션,2021,1198.4,176.8,14.75,95.2,9.03,4.64,10968.0,144163.0,,
333251,카파파코퍼레이션,2022,1256.5,216.7,17.25,183.4,10.2,6.32,10445.0,84291.0,,
333251,카파파코퍼레이션,2023,1434.9,249.3,17.37,181.2,13.95,9.63,6176.0,95564.0,,
333251,카파파코퍼레이션,2024,1496.1,270.5,18.08,217.0,13.13,9.56,16297.0,93910.0,14.6,2.71
428629,라라홀딩스,2020,365.0,18.3,5.01,13.2,2.96,2.31,541.0,19635.0,,
428629,라라홀딩스,2021,412.2,23.5,5.7,17.9,3.82,2.66,652.0,66402.0,,
428629,라라홀딩스,2022,497.9,35.2,7.06,17.6,2.58,2.13,1201.0,57302.0,,
428629,라라홀딩스,2023,551.3,40.6,7.37,33.1,4.93,2.53,2397.0,40624.0,,
428629,라라홀딩스,2024,608.8,52.7,8.65,27.8,3.36,1.79,3746.0,102475.0,31.0,1.05
923647,라다바이오,2020,736.9,125.7,17.06,64.3,10.67,8.63,6333.0,28923.0,,
923647,라다바이오,2021,733.4,119.3,16.27,88.3,11.41,6.45,3918.0,30529.0,,
923647,라다바이오,2022,801.9,144.9,18.07,115.0,12.3,9.65,4061.0,52566.0,,
923647,라다바이오,2023,770.4,150.9,19.59,131.6,12.05,9.32,6812.0,123614.0,,
923647,라다바이오,2024,825.4,103.5,12.54,69.8,5.86,3.64,4042.0,97519.0,22.5,2.14
318752,나하카홀딩스,2020,9158.3,1360.7,14.86,998.7,11.43,6.17,52882.0,301308.0,,
318752,나하카홀딩스,2021,10811.1,1833.2,16.96,1048.0,7.18,3.81,106940.0,723041.0,,
318752,나하카홀딩스,2022,11379.8,2173.9,19.1,1825.7,18.22,9.63,313211.0,1457440.0,,
318752,나하카홀딩스,2023,12458.5,2117.4,17.0,1319.5,7.17,4.96,137652.0,1845497.0,,
318752,나하카홀딩스,2024,15502.9,3232.8,20.85,1818.5,13.76,6.9,90505.0,1841152.0,31.3,0.73
965618,자다파이노베이션,2020,5234.8,725.4,13.86,553.8,8.82,6.94,18753.0,368704.0,,
965618,자다파이노베이션,2021,6051.8,980.4,16.2,639.8,8.6,5.19,38671.0,690099.0,,
965618,자다파이노베이션,2022,6901.6,1295.3,18.77,950.2,12.79,10.35,99703.0,754607.0,,
965618,자다파이노베이션,2023,7496.8,1288.7,17.19,992.1,15.75,9.8,67610.0,328880.0,,
965618,자다파이노베이션,2024,9342.4,2150.9,23.02,1859.4,16.12,10.24,86025.0,484046.0,17.8,1.51
107458,바다코퍼레이션,2020,506.4,28.5,5.62,25.2,3.91,2.87,1000.0,27723.0,,
107458,바다코퍼레이션,2021,567.1,20.6,3.64,18.3,2.94,2.0,1033.0,28024.0,,
107458,바다코퍼레이션,2022,637.2,45.3,7.11,30.3,5.63,2.9,1673.0,24624.0,,
107458,바다코퍼레이션,2023,665.7,72.7,10.92,50.9,5.13,3.24,1977.0,35423.0,,
107458,바다코퍼레이션,2024,711.2,77.4,10.89,68.1,6.65,3.33,4460.0,86935.0,15.4,0.69
980444,파라타엔터테인먼트,2020,1159.1,153.1,13.21,100.7,6.16,4.36,7530.0,101466.0,,
980444,파라타엔터테인먼트,2021,1389.0,201.1,14.48,121.4,7.23,5.12,7558.0,241227.0,,
980444,파라타엔터테인먼트,2022,1556.6,260.3,16.72,207.0,13.4,8.62,18292.0,118915.0,,
980444,파라타엔터테인먼트,2023,1645.7,305.1,18.54,183.5,8.31,5.96,10557.0,110377.0,,
980444,파라타엔터테인먼트,2024,1729.8,363.4,21.01,280.5,12.25,7.25,21791.0,214491.0,24.8,2.95
393242,자사다홀딩스,2020,3557.1,574.0,16.14,373.0,8.94,6.58,20336.0,148298.0,,
393242,자사다홀딩스,2021,3614.2,429.5,11.88,319.0,9.07,5.4,25374.0,149649.0,,
393242,자사다홀딩스,2022,3283.8,442.9,13.49,365.2,13.56,9.84,35713.0,92297.0,,
393242,자사다홀딩스,2023,3530.4,77.1,2.18,38.6,0.77,0.56,1528.0,220573.0,,
393242,자사다홀딩스,2024,3769.4,43.9,1.16,22.7,0.46,0.35,1622.0,461182.0,,1.14
513734,하파테크,2020,454.0,36.0,7.94,31.8,6.5,4.21,5353.0,46695.0,,
513734,하파테크,2021,509.1,33.0,6.48,22.9,3.27,1.98,1359.0,89942.0,,
513734,하파테크,2022,544.2,55.5,10.2,43.5,6.0,4.21,1712.0,114314.0,,
513734,하파테크,2023,526.7,21.5,4.08,15.0,3.42,1.85,1930.0,16311.0,,
513734,하파테크,2024,534.9,33.2,6.2,29.6,5.62,2.95,1749.0,25239.0,9.8,1.91
547863,하나카솔루션,2020,4314.7,331.8,7.69,215.2,3.85,2.44,10894.0,211695.0,,
547863,하나카솔루션,2021,4118.8,367.6,8.92,234.4,4.28,2.5,24449.0,945806.0,,
547863,하나카솔루션,2022,4539.3,178.0,3.92,117.8,2.22,1.51,4926.0,815274.0,,
547863,하나카솔루션,2023,4389.7,519.9,11.84,405.4,7.24,5.59,45059.0,586069.0,,
547863,하나카솔루션,2024,4945.5,300.5,6.08,161.6,3.43,2.66,16682.0,284863.0,12.9,2.1
360529,자다이노베이션,2020,1289.8,125.8,9.76,88.3,4.61,2.9,13278.0,312959.0,,
360529,자다이노베이션,2021,1432.3,134.3,9.38,101.6,8.03,6.56,6477.0,210151.0,,
360529,자다이노베이션,2022,1371.0,128.8,9.4,75.0,4.65,2.71,4676.0,69316.0,,
360529,자다이노베이션,2023,1442.9,88.2,6.11,44.5,3.15,1.68,3227.0,136651.0,,
360529,자다이노베이션,2024,1639.0,115.0,7.01,70.6,3.38,1.78,2620.0,101905.0,15.1,2.02
680996,바라하바이오,2020,1248.4,193.1,15.47,172.7,14.23,7.27,11001.0,51406.0,,
680996,바라하바이오,2021,1267.3,202.3,15.97,168.2,9.07,4.55,6180.0,98822.0,,
680996,바라하바이오,2022,1370.9,256.0,18.68,230.1,13.85,11.36,7696.0,56692.0,,
680996,바라하바이오,2023,1311.6,222.8,16.98,144.5,13.71,7.74,10660.0,67635.0,,
680996,바라하바이오,2024,1410.0,117.5,8.33,93.7,7.29,3.91,4414.0,46769.0,17.5,1.36
357831,파마파트너스,2020,4256.0,676.5,15.9,404.5,8.58,5.0,50988.0,341000.0,,
357831,파마파트너스,2021,4728.5,816.2,17.26,670.7,11.1,8.12,73837.0,761293.0,,
357831,파마파트너스,2022,5311.5,898.7,16.92,577.8,12.57,6.34,43906.0,828229.0,,
357831,파마파트너스,2023,5181.9,561.5,10.84,493.5,10.61,8.61,16497.0,176547.0,,
357831,파마파트너스,2024,5890.0,584.1,9.92,504.3,8.47,4.46,20548.0,1024005.0,10.5,0.91
401869,가아글로벌,2020,3148.4,323.5,10.28,224.6,6.41,4.7,8883.0,122823.0,,
401869,가아글로벌,2021,3085.7,357.9,11.6,226.2,5.74,4.13,8784.0,274010.0,,
401869,가아글로벌,2022,2983.7,224.7,7.53,125.4,3.3,1.82,4687.0,239023.0,,
401869,가아글로벌,2023,2998.3,175.5,5.85,112.7,2.56,1.59,11718.0,313443.0,,
401869,가아글로벌,2024,3236.0,428.6,13.25,347.0,7.95,4.6,49703.0,157918.0,17.2,1.62
414599,마자엔터테인먼트,2020,7262.8,1071.0,14.75,694.9,6.78,4.53,25753.0,1291839.0,,
414599,마자엔터테인먼트,2021,6851.5,790.4,11.54,664.4,7.37,3.98,59282.0,452902.0,,
414599,마자엔터테인먼트,2022,7010.0,342.3,4.88,179.7,2.56,1.75,12738.0,236857.0,,
414599,마자엔터테인먼트,2023,7076.5,245.8,3.47,190.5,2.47,1.29,6793.0,295458.0,,
414599,마자엔터테인먼트,2024,6518.2,102.3,1.57,59.2,0.76,0.42,2757.0,452313.0,,2.88
833327,하가엔터테인먼트,2020,3545.9,569.1,16.05,462.6,12.43,10.31,15570.0,157685.0,,
833327,하가엔터테인먼트,2021,3069.3,446.8,14.56,359.1,14.0,10.29,21321.0,179795.0,,
833327,하가엔터테인먼트,2022,2780.9,358.1,12.88,225.1,8.88,5.22,11555.0,129417.0,,
833327,하가엔터테인먼트,2023,2469.2,297.6,12.05,254.4,7.66,4.53,8731.0,124103.0,,
833327,하가엔터테인먼트,2024,2379.3,216.3,9.09,153.5,4.39,2.3,5187.0,187325.0,11.1,2.49
928433,카아홀딩스,2020,3189.4,374.0,11.73,217.6,8.21,5.39,35029.0,130646.0,,
928433,카아홀딩스,2021,2814.0,302.8,10.76,180.1,6.72,4.06,16265.0,136081.0,,
928433,카아홀딩스,2022,2480.3,142.4,5.74,109.3,4.57,2.77,6752.0,259160.0,,
928433,카아홀딩스,2023,2384.4,269.3,11.29,194.9,6.64,4.09,16133.0,103024.0,,
928433,카아홀딩스,2024,2237.4,196.0,8.76,130.3,5.21,3.42,5499.0,211357.0,13.3,1.79
637398,마사마바이오,2020,1217.5,64.5,5.3,39.8,3.29,1.84,2596.0,102018.0,,
637398,마사마바이오,2021,1041.1,38.4,3.69,27.8,2.0,1.1,1155.0,69635.0,,
637398,마사마바이오,2022,961.7,7.1,0.74,5.2,0.43,0.27,236.0,64444.0,,
637398,마사마바이오,2023,890.0,35.5,3.99,21.6,2.03,1.4,1191.0,49316.0,,
637398,마사마바이오,2024,802.8,37.7,4.7,24.6,2.5,1.26,1282.0,43624.0,6.7,0.53
841179,파타바이오,2020,376.4,67.2,17.85,58.5,11.51,7.87,4003.0,20341.0,,
841179,파타바이오,2021,376.9,63.6,16.88,43.2,10.63,5.73,1550.0,13781.0,,
841179,파타바이오,2022,373.2,54.5,14.61,35.7,7.5,6.04,2583.0,71203.0,,
841179,파타바이오,2023,363.9,62.2,17.1,47.0,11.37,7.39,2239.0,14487.0,,
841179,파타바이오,2024,325.6,56.9,17.47,49.3,16.52,13.44,3225.0,26199.0,8.8,1.29
142527,가카바이오,2020,1554.2,275.8,17.74,228.7,17.73,11.89,27986.0,183338.0,,
142527,가카바이오,2021,1559.5,274.2,17.58,229.1,10.92,5.64,11741.0,86797.0,,
142527,가카바이오,2022,1594.4,295.5,18.53,187.2,13.15,10.82,19694.0,69750.0,,
142527,가카바이오,2023,1651.6,383.7,23.23,314.9,20.05,10.43,17898.0,159543.0,,
142527,가카바이오,2024,1672.1,395.0,23.62,296.6,15.62,8.15,12903.0,234739.0,6.8,1.16
214016,나가하코퍼레이션,2020,934.5,109.3,11.7,90.6,11.06,5.53,8255.0,31699.0,,
214016,나가하코퍼레이션,2021,849.2,65.2,7.68,48.5,5.14,3.68,6762.0,61458.0,,
214016,나가하코퍼레이션,2022,834.2,40.7,4.88,21.1,2.64,1.74,763.0,27286.0,,
214016,나가하코퍼레이션,2023,807.4,-24.5,-3.04,-19.7,-2.51,-1.72,-1467.0,50729.0,,
214016,나가하코퍼레이션,2024,878.5,52.8,6.0,40.6,4.27,2.23,1714.0,110704.0,,1.73
875123,사나다글로벌,2020,664.6,79.9,12.03,64.7,6.79,4.66,5131.0,54121.0,,
875123,사나다글로벌,2021,652.9,60.9,9.33,45.2,7.42,4.9,3201.0,54427.0,,
875123,사나다글로벌,2022,663.8,48.1,7.25,28.6,4.23,2.39,2016.0,53933.0,,
875123,사나다글로벌,2023,616.8,67.0,10.86,33.6,3.96,2.06,4204.0,34900.0,,
875123,사나다글로벌,2024,551.9,30.0,5.44,20.4,2.96,2.25,827.0,130723.0,14.6,0.64
277856,카가마홀딩스,2020,331.8,55.0,16.58,47.6,10.43,5.81,6503.0,21658.0,,
277856,카가마홀딩스,2021,371.4,59.7,16.08,42.5,10.23,6.08,2956.0,29946.0,,
277856,카가마홀딩스,2022,359.9,72.7,20.19,43.2,9.36,5.67,7499.0,20482.0,,
277856,카가마홀딩스,2023,412.5,77.6,18.81,61.2,10.41,6.23,2511.0,29146.0,,
277856,카가마홀딩스,2024,437.1,54.8,12.54,41.7,8.35,6.1,1530.0,40944.0,15.5,2.65
138712,라라바글로벌,2020,378.9,61.1,16.11,40.3,7.61,4.27,2098.0,22587.0,,
138712,라라바글로벌,2021,394.7,60.2,15.24,42.9,8.55,6.39,7001.0,28793.0,,
138712,라라바글로벌,2022,383.4,60.8,15.85,36.8,7.03,4.34,1756.0,53881.0,,
138712,라라바글로벌,2023,405.7,67.9,16.73,53.8,11.59,7.26,3031.0,16216.0,,
138712,라라바글로벌,2024,408.3,62.6,15.33,37.3,6.5,3.84,1812.0,26120.0,12.3,2.82
265301,가마엔터테인먼트,2020,147.1,18.1,12.27,9.9,7.01,3.54,396.0,16765.0,,
265301,가마엔터테인먼트,2021,146.2,17.6,12.03,12.0,7.47,3.88,2314.0,14509.0,,
265301,가마엔터테인먼트,2022,158.0,21.7,13.76,17.9,10.24,5.48,849.0,27392.0,,
265301,가마엔터테인먼트,2023,160.4,19.3,12.06,14.8,7.05,3.86,775.0,12731.0,,
265301,가마엔터테인먼트,2024,158.9,30.0,18.91,23.1,15.31,8.94,2270.0,13461.0,23.6,2.61
133195,마타바이오,2020,14425.9,1763.8,12.23,1073.6,9.03,4.93,73971.0,527395.0,,
133195,마타바이오,2021,14781.2,1892.2,12.8,1696.8,12.34,7.3,170923.0,708415.0,,
133195,마타바이오,2022,15245.2,1714.6,11.25,1424.4,8.32,6.91,79038.0,1327965.0,,
133195,마타바이오,2023,14533.4,1903.6,13.1,1159.1,5.94,3.57,41551.0,1673832.0,,
133195,마타바이오,2024,14115.3,2371.4,16.8,1249.7,8.77,4.65,51032.0,719033.0,10.9,1.9
220305,가다시스템즈,2020,2187.4,380.8,17.41,273.5,10.02,6.54,10004.0,132796.0,,
220305,가다시스템즈,2021,1901.5,328.7,17.29,264.6,9.91,5.94,18580.0,91177.0,,
220305,가다시스템즈,2022,1720.1,250.8,14.58,205.3,8.4,6.65,28401.0,106691.0,,
220305,가다시스템즈,2023,1473.0,148.9,10.11,101.7,6.41,3.74,3800.0,61184.0,,
220305,가다시스템즈,2024,1323.8,219.8,16.6,170.3,12.03,8.35,5972.0,51062.0,7.1,1.71
454370,다자자파트너스,2020,1063.5,52.6,4.94,31.6,2.15,1.33,1095.0,109645.0,,
454370,다자자파트너스,2021,1036.2,39.5,3.82,22.9,2.06,1.15,4312.0,62034.0,,
454370,다자자파트너스,2022,1187.6,67.9,5.72,59.0,4.82,3.12,2461.0,94196.0,,
454370,다자자파트너스,2023,1155.9,77.5,6.7,41.8,3.41,2.16,4515.0,189054.0,,
454370,다자자파트너스,2024,1174.2,102.7,8.75,63.8,5.88,4.63,3254.0,137394.0,19.0,1.09
218387,하하파홀딩스,2020,2522.8,139.8,5.54,123.7,3.81,2.51,6365.0,332959.0,,
218387,하하파홀딩스,2021,2196.3,112.1,5.11,74.6,3.74,1.94,2899.0,78117.0,,
218387,하하파홀딩스,2022,1878.2,42.1,2.24,36.1,2.12,1.25,2043.0,135471.0,,
218387,하하파홀딩스,2023,1694.6,35.7,2.11,25.0,1.0,0.66,1776.0,200674.0,,
218387,하하파홀딩스,2024,1461.7,0.8,0.05,0.5,0.02,0.01,46.0,145544.0,13.8,2.3
386377,다아사테크,2020,1869.5,242.1,12.95,198.1,8.13,4.93,35154.0,330321.0,,
386377,다아사테크,2021,1753.9,175.7,10.02,149.9,8.97,6.03,5828.0,91077.0,,
386377,다아사테크,2022,1638.4,174.8,10.67,107.6,5.57,2.86,3671.0,83413.0,,
386377,다아사테크,2023,1522.9,101.5,6.67,80.6,5.42,4.05,5438.0,57535.0,,
386377,다아사테크,2024,1562.4,139.6,8.93,78.6,3.36,2.32,2765.0,80107.0,,2.06
953061,타타나홀딩스,2020,7505.6,798.4,10.64,632.9,6.71,3.93,29398.0,477393.0,,
953061,타타나홀딩스,2021,7933.8,888.3,11.2,767.5,8.8,5.81,45835.0,1384582.0,,
953061,타타나홀딩스,2022,8392.5,1145.5,13.65,969.2,10.12,7.74,161721.0,450378.0,,
953061,타타나홀딩스,2023,8272.4,673.6,8.14,522.2,7.75,4.15,23236.0,248929.0,,
953061,타타나홀딩스,2024,8471.6,322.4,3.81,249.9,2.15,1.19,10930.0,669890.0,23.4,2.53
291728,나자엔터테인먼트,2020,2151.2,190.4,8.85,170.5,6.52,4.78,18044.0,87249.0,,
291728,나자엔터테인먼트,2021,2230.5,217.4,9.74,174.2,6.01,3.61,13423.0,300885.0,,
291728,나자엔터테인먼트,2022,2366.8,134.3,5.68,96.8,3.01,1.87,9910.0,220918.0,,
291728,나자엔터테인먼트,2023,2339.2,254.9,10.9,144.4,4.46,2.72,9221.0,585037.0,,
291728,나자엔터테인먼트,2024,2636.1,333.5,12.65,172.0,7.04,3.71,12460.0,87686.0,20.7,1.54
711004,파하하솔루션,2020,1161.5,101.2,8.71,52.0,4.35,3.47,4209.0,61160.0,,
711004,파하하솔루션,2021,1028.4,80.0,7.78,43.5,3.2,1.65,5811.0,68333.0,,
711004,파하하솔루션,2022,961.2,45.8,4.77,35.2,2.47,1.34,2242.0,94800.0,,
711004,파하하솔루션,2023,875.1,45.2,5.16,39.6,4.38,3.57,5983.0,82806.0,,
711004,파하하솔루션,2024,875.2,66.3,7.58,36.9,4.29,2.79,1636.0,32970.0,12.7,0.82
966185,타카엔터테인먼트,2020,1703.8,109.3,6.41,58.2,4.04,2.2,3203.0,69985.0,,
966185,타카엔터테인먼트,2021,1780.6,78.6,4.42,50.4,2.02,1.16,2142.0,94992.0,,
966185,타카엔터테인먼트,2022,1716.6,-42.5,-2.47,-35.2,-2.41,-1.81,-1482.0,50806.0,,
966185,타카엔터테인먼트,2023,1690.2,8.5,0.5,6.0,0.26,0.2,471.0,89064.0,,
966185,타카엔터테인먼트,2024,1590.8,36.0,2.26,19.5,1.51,0.93,1295.0,43973.0,,2.54
919430,차라카홀딩스,2020,2592.8,314.8,12.14,259.9,8.55,5.32,47531.0,134404.0,,
919430,차라카홀딩스,2021,2335.2,280.1,12.0,220.2,7.4,3.83,26774.0,169843.0,,
919430,차라카홀딩스,2022,2105.8,218.6,10.38,111.4,6.14,4.97,6206.0,61859.0,,
919430,차라카홀딩스,2023,1812.4,160.4,8.85,110.4,5.48,2.99,11277.0,84014.0,,
919430,차라카홀딩스,2024,1627.3,120.7,7.42,83.5,3.56,2.95,3861.0,80638.0,7.1,2.34
420272,사사사엔터테인먼트,2020,223.7,12.2,5.46,6.2,2.0,1.66,1172.0,25274.0,,
420272,사사사엔터테인먼트,2021,221.4,9.7,4.4,6.3,1.93,1.24,501.0,52720.0,,
420272,사사사엔터테인먼트,2022,231.3,21.4,9.27,12.0,4.06,2.33,601.0,21193.0,,
420272,사사사엔터테인먼트,2023,254.7,29.1,11.41,19.9,6.21,3.9,801.0,46370.0,,
420272,사사사엔터테인먼트,2024,268.5,26.0,9.69,22.3,6.97,4.18,1280.0,16981.0,22.1,2.12
166655,아자파시스템즈,2020,346.1,38.1,11.0,28.3,9.51,4.81,2673.0,18113.0,,
166655,아자파시스템즈,2021,372.9,36.0,9.64,22.0,5.2,4.22,1566.0,21484.0,,
166655,아자파시스템즈,2022,378.0,48.8,12.92,32.4,7.41,3.98,1534.0,17662.0,,
166655,아자파시스템즈,2023,421.7,32.4,7.68,17.7,3.52,2.02,1012.0,17076.0,,
166655,아자파시스템즈,2024,456.1,70.5,15.46,55.8,14.77,8.69,2242.0,27574.0,15.2,1.08
904500,사차아파트너스,2020,4535.9,586.3,12.93,378.0,8.37,5.8,38647.0,414602.0,,
904500,사차아파트너스,2021,4474.9,503.4,11.25,365.2,8.36,4.28,34139.0,339930.0,,
904500,사차아파트너스,2022,4627.4,581.9,12.57,323.6,8.34,5.3,15503.0,160319.0,,
904500,사차아파트너스,2023,4578.6,624.2,13.63,381.8,9.94,5.19,27317.0,180930.0,,
904500,사차아파트너스,2024,5008.1,852.3,17.02,655.8,13.27,6.81,24998.0,304065.0,23.8,1.48
664182,마하사홀딩스,2020,2181.7,332.4,15.23,263.2,8.14,4.43,10942.0,559354.0,,
664182,마하사홀딩스,2021,2089.5,341.7,16.35,263.7,15.65,11.01,10884.0,82338.0,,
664182,마하사홀딩스,2022,2191.6,416.3,18.99,372.5,12.61,8.78,48751.0,183560.0,,
664182,마하사홀딩스,2023,2375.1,372.5,15.68,188.6,5.44,4.26,6935.0,120390.0,,
664182,마하사홀딩스,2024,2724.6,437.7,16.07,290.5,12.44,8.1,10094.0,267751.0,14.2,1.15
690296,타다사홀딩스,2020,1755.8,172.1,9.8,120.6,6.1,5.04,10911.0,150307.0,,
690296,타다사홀딩스,2021,2116.3,247.4,11.69,188.9,9.33,5.17,11389.0,242089.0,,
690296,타다사홀딩스,2022,2577.7,346.4,13.44,280.3,9.09,5.38,16418.0,112953.0,,
690296,타다사홀딩스,2023,3016.3,487.7,16.17,255.5,8.92,4.9,22180.0,98731.0,,
690296,타다사홀딩스,2024,3476.9,438.5,12.61,300.6,6.99,3.67,17173.0,217802.0,11.9,2.43
429864,타바타홀딩스,2020,1159.5,117.6,10.14,66.0,4.86,2.74,3202.0,208854.0,,
429864,타바타홀딩스,2021,1242.1,153.3,12.34,112.3,6.47,4.47,19406.0,69447.0,,
429864,타바타홀딩스,2022,1337.4,167.6,12.53,108.6,8.45,5.72,16974.0,126544.0,,
429864,타바타홀딩스,2023,1583.4,272.9,17.24,172.9,8.72,5.43,30028.0,347592.0,,
429864,타바타홀딩스,2024,1917.8,281.3,14.67,238.9,9.57,5.96,12158.0,92210.0,25.0,1.63
237898,다바타엔터테인먼트,2020,742.3,48.5,6.53,29.2,2.92,2.06,1975.0,40164.0,,
237898,다바타엔터테인먼트,2021,741.6,42.7,5.76,26.2,4.22,2.72,1784.0,33916.0,,
237898,다바타엔터테인먼트,2022,780.3,28.2,3.62,17.5,2.03,1.03,802.0,61083.0,,
237898,다바타엔터테인먼트,2023,798.3,24.2,3.03,16.5,2.16,1.13,553.0,55539.0,,
237898,다바타엔터테인먼트,2024,862.4,27.4,3.18,22.5,3.2,2.5,2802.0,25872.0,10.8,0.87
866654,바타이노베이션,2020,2404.0,299.1,12.44,249.3,8.43,4.24,23602.0,113478.0,,
866654,바타이노베이션,2021,2520.9,234.9,9.32,158.8,7.0,3.57,11333.0,79771.0,,
866654,바타이노베이션,2022,2669.1,216.1,8.1,133.7,5.65,3.73,20826.0,285525.0,,
866654,바타이노베이션,2023,2433.6,178.8,7.35,143.0,3.96,2.17,11503.0,165393.0,,
866654,바타이노베이션,2024,2481.0,183.4,7.39,110.7,4.52,3.41,5851.0,175737.0,,1.86
720264,라파엔터테인먼트,2020,560.3,43.2,7.7,26.9,3.72,1.94,1180.0,52144.0,,
720264,라파엔터테인먼트,2021,583.4,45.1,7.73,24.6,3.79,2.8,3189.0,28581.0,,
720264,라파엔터테인먼트,2022,587.8,56.0,9.53,42.8,8.08,4.53,2346.0,63647.0,,
720264,라파엔터테인먼트,2023,575.5,57.0,9.9,49.0,9.33,5.56,4800.0,19781.0,,
720264,라파엔터테인먼트,2024,652.0,47.7,7.32,25.8,3.64,1.97,1134.0,29306.0,11.3,0.9
296195,나나이노베이션,2020,224.6,34.9,15.55,17.5,7.02,5.27,1528.0,9104.0,,
296195,나나이노베이션,2021,241.5,41.9,17.36,32.7,12.64,6.65,1507.0,17735.0,,
296195,나나이노베이션,2022,267.6,48.7,18.2,28.6,9.3,6.25,2053.0,27381.0,,
296195,나나이노베이션,2023,306.1,42.3,13.82,21.2,5.79,4.27,1123.0,34743.0,,
296195,나나이노베이션,2024,331.5,55.2,16.64,35.6,9.46,6.92,3285.0,23148.0,21.8,0.71
302134,하나바글로벌,2020,6828.5,1178.0,17.25,613.3,6.05,4.55,27556.0,466334.0,,
302134,하나바글로벌,2021,7849.6,1387.6,17.68,1154.2,11.42,7.05,75439.0,441307.0,,
302134,하나바글로벌,2022,7457.5,1023.3,13.72,573.3,9.38,5.44,33846.0,228098.0,,
302134,하나바글로벌,2023,8492.3,1079.0,12.71,791.7,7.03,4.94,83341.0,566062.0,,
302134,하나바글로벌,2024,9160.1,1321.3,14.42,879.2,11.61,8.37,127706.0,573678.0,17.8,2.15
209454,아사자시스템즈,2020,2674.6,448.2,16.76,366.3,9.49,5.51,31149.0,179088.0,,
209454,아사자시스템즈,2021,3029.4,529.7,17.49,410.8,9.45,7.18,23918.0,296631.0,,
209454,아사자시스템즈,2022,3279.2,662.1,20.19,491.2,15.92,9.6,40384.0,197218.0,,
209454,아사자시스템즈,2023,3691.6,816.9,22.13,654.2,16.65,11.85,112065.0,207920.0,,
209454,아사자시스템즈,2024,4008.2,782.0,19.51,608.4,12.71,7.1,22853.0,213638.0,21.9,2.37
157253,하파글로벌,2020,6123.8,798.5,13.04,536.2,5.98,3.73,26003.0,420561.0,,
157253,하파글로벌,2021,6368.8,858.7,13.48,538.3,7.56,6.09,18449.0,595003.0,,
157253,하파글로벌,2022,6321.3,997.9,15.79,671.1,10.76,6.18,33653.0,208086.0,,
157253,하파글로벌,2023,7176.3,727.9,10.14,435.8,4.17,2.55,37059.0,2060841.0,,
157253,하파글로벌,2024,6873.9,1037.3,15.09,602.0,8.41,4.57,23200.0,499385.0,20.9,1.89
246341,차다솔루션,2020,16082.0,756.2,4.7,580.3,2.46,1.86,20133.0,809132.0,,
246341,차다솔루션,2021,19383.0,1054.1,5.44,680.6,2.47,1.24,22896.0,3115547.0,,
246341,차다솔루션,2022,21318.1,1238.6,5.81,1005.9,4.21,2.62,51844.0,967388.0,,
246341,차다솔루션,2023,22874.9,1740.1,7.61,1361.2,6.42,3.53,93772.0,4100041.0,,
246341,차다솔루션,2024,26487.5,3309.4,12.49,1655.8,4.43,2.29,65499.0,3620030.0,25.6,0.94
381718,라파사바이오,2020,6805.8,1054.6,15.5,803.3,13.3,8.25,50707.0,212643.0,,
381718,라파사바이오,2021,6828.9,1164.7,17.06,862.9,9.02,4.76,34422.0,376630.0,,
381718,라파사바이오,2022,6525.1,1010.3,15.48,522.7,9.64,6.03,18363.0,724456.0,,
381718,라파사바이오,2023,6561.7,811.8,12.37,689.0,12.77,10.3,57684.0,272656.0,,
381718,라파사바이오,2024,7191.0,1299.0,18.06,1164.8,11.37,7.97,79305.0,642425.0,18.5,2.39
183189,사타솔루션,2020,227.9,20.5,9.01,10.3,4.41,2.23,399.0,14702.0,,
183189,사타솔루션,2021,244.9,24.0,9.81,19.3,6.03,4.17,1629.0,18580.0,,
183189,사타솔루션,2022,274.8,30.1,10.94,15.8,6.56,3.67,899.0,14372.0,,
183189,사타솔루션,2023,311.5,46.0,14.76,35.6,12.42,7.28,4235.0,12552.0,,
183189,사타솔루션,2024,363.0,57.0,15.69,46.7,9.01,4.86,5204.0,40337.0,29.2,2.44
803819,라타시스템즈,2020,835.4,142.0,17.0,89.7,10.48,7.78,5193.0,130649.0,,
803819,라타시스템즈,2021,889.4,152.5,17.15,106.4,13.39,8.13,6192.0,92572.0,,
803819,라타시스템즈,2022,909.1,172.0,18.92,95.7,13.11,10.39,4256.0,52003.0,,
803819,라타시스템즈,2023,871.0,188.8,21.68,107.3,8.93,5.68,4879.0,56825.0,,
803819,라타시스템즈,2024,902.7,180.2,19.97,92.6,9.63,6.08,7332.0,36280.0,14.2,1.11
553012,다사카글로벌,2020,2976.6,484.4,16.27,380.2,10.62,6.01,16100.0,224657.0,,
553012,다사카글로벌,2021,2656.8,389.7,14.67,278.0,11.65,5.96,18944.0,388336.0,,
553012,다사카글로벌,2022,2313.7,323.1,13.96,236.9,11.67,6.28,10135.0,246931.0,,
553012,다사카글로벌,2023,2305.2,361.5,15.68,225.1,8.65,4.9,24458.0,263015.0,,
553012,다사카글로벌,2024,2273.5,283.8,12.48,202.8,9.95,6.14,14439.0,257159.0,14.6,0.55
